text,label
"Japanese growth revised down. Japan has revised down second-quarter economic growth to 0.3 percent from an initial estimate of 0.4 percent, defying widespread expectations for an upward revision and sending the yen and stocks lower.",Business
"Reports May Indicate N.Korea Nuclear Test-NY Times. NEW YORK (Reuters) - The Bush administration has received recent intelligence reports that some experts believe could indicate North Korea is preparing to conduct its first nuclear weapons test explosion, The New York Times reported in Sunday editions.",World
"Taipei goes Wi-Fi. The network will reach almost 90 per cent of the capital #39;s population of three million and aims to make accessing the internet as easy as using mobile phones, a project coordinator said on Friday.",Sci_Tech
"Astros launch into NLCS lead. Houston - Jeff Kent sat alone in the dugout Monday, thinking forward and counting backward. As the sellout crowd of 43,045 screamed, waving white towels, the Houston Astros #39; second baseman began preparing for the biggest at-bat in the franchise #39;s history.",Sports
"Former teacher won $825,000 in a suit against a Sony executive and &lt;b&gt;...&lt;/b&gt;. A Filipino woman who won an $825,000 lawsuit, claiming a Hollywood executive and his wife enslaved her, has called for an end to human trafficking.",Sci_Tech
"Leiter takes buyout, becomes free agent. Mets left-hander Al Leiter filed provisionally for free agency Friday, awaiting a decision by the team on its $10 million option. New York has until Nov. 15 to exercise the option or elect to pay a $2 million buyout.",Sports
Microsoft Looks to Expand Windows at Home (AP). AP - Efforts by Microsoft Corp. and the PC industry to expand into to the living room will get a boost next week as they show off technologies that try to balance Hollywood's piracy fears with the appeal of digital media.,Sci_Tech
"UPDATE 1-Oracle raises PeopleSoft offer, sets deadline. Oracle Corp. (ORCL.O: Quote, Profile, Research) on Monday raised its hostile takeover offer for rival software company PeopleSoft Inc.",Business
Which Candidate Is More Tech-Friendly?. Partisan panel debates presidential candidates' stand on technology issues.,Sci_Tech
Progress in Jakarta blast probe. Police investigating last week's car bombing in Jakarta find the chassis number of the vehicle used.,World
"Israel has duty to protect citizens. Tom Friedman, in his column quot;Jews, Israel and America, quot; offers an unrealistic solution that is at odds with recent history and the current geopolitical environment: quot;... One thing that Israel",World
"Cricket: England players' dismay. England's players claim to have been used as ""political pawns"" over the Zimbabwe tour crisis.",World
The fate of Ken Bigley and the struggle against the occupation of &lt;b&gt;...&lt;/b&gt;. The fate of British hostage Kenneth Bigley has come to encapsulate the unbridgeable division between the political establishment and the democratic hopes and concerns of working people.,World
"Multicar Teams Could Gang Up on Others (AP). AP - The race for the Nextel Cup championship is down to the wire and the points leader is running away from the field. Suddenly, a slower car gets in his way, holding him up until the other contenders catch up. It just so happens, the slower car is a teammate of one of the contenders. Impossible? Think again.",Sports
"FARINELLA: McGinest saves win. Two years in a row, the Patriots #39; veteran outside linebacker has made the biggest play at exactly the right moment to maintain the separation between the Colts and true greatness.",Sports
McKenzie over-takes Hughes in Melbourne. Australian David McKenzie upstaged some illustrious rivals with an eight-under-par 64 to lead going into the final round of the Australian Masters in Melbourne.,Sports
"Some Retailers Offering Online Rebates (AP). AP - The rebate check is no longer a reward reserved for penny-pinchers with an abundance of paperwork skills and patience. Paperless, online rebates are finally gaining momentum in retail, an industry that has long offered customers electronic options for virtually every other type of transaction, from simple purchases to coupons.",Sci_Tech
Mickelson Says Equipment Change Won #39;t Hurt Him. Phil Mickelson reiterated Wednesday that his performance at the Ryder Cup would not suffer because of his recent switch to using some Callaway golf equipment.,Sports
"Microsoft Challenges Rivals With New Online Music Service. Microsoft started selling music tracks on its MSN online service, taking on Apple Computer and a host of others in the fast-growing market for digital music.",Sci_Tech
"Italian Tower Ready for Space Station. ROME - A watchtower built for the International Space Station (news - web sites) was turned over to the European Space Agency on Monday, the Italian aerospace company Alenia said.",Sci_Tech
"Cokes latest idea falls flat. LAUNCHED in a fizz last summer C2, Coca-Colas low-carb, low-calorie beverage, was supposed to usher in a new era of soft drinks and hard profits at the Atlanta-based soft-drinks giant.",Business
"FDA to Review Post-Market Safety Checks. The US Food and Drug Administration on Friday asked an outside group to review the way it monitors safety risks associated with medicines already on the market, such as Merck amp; Co.",Business
Briefly: Cisco reports access control server flaws. roundup Plus: Toshiba tinkers with Wi-Fi for TV...Music promoter offers concert downloads...WS-I tackles Web services attachments.,Sci_Tech
Defender Terry Scores Again to Ease Chelsea #39;s Attacking Woes. John Terry made up for Chelsea #39;s attacking deficiencies by scoring in a third straight Champions League match and helping shut out CSKA Moscow in a 2-0 win.,Sports
"Wenger confident that Arsenal can emerge from crisis. ARSNE WENGER admitted yesterday that Arsenals run of disappointing results amounts to a crisis, although he played down the extent of the dilemma as much as he could.",Sports
Dollar Slumps After Weak U.S. Data. NEW YORK (Reuters) - The dollar sagged on Tuesday as softer U.S. data on Tuesday re-ignited worries that the world's largest economy has yet to recover from its recent soft patch.,Business
"Citigroup division ordered to pay fine, restitution for high-risk &lt;b&gt;...&lt;/b&gt;. Securities regulators have ordered a division of Citigroup Inc. to pay $478,000 in a fine and restitution for allegedly recommending high-risk commodity futures funds to people who shouldn",Business
"Grenade Kills Two at Colombo Bollywood Concert. COLOMBO (Reuters) - Two people were killed and 11 wounded when a hand grenade was lobbed into the VIP section of the audience at a concert led by Indian film superstar Shah Rukh Khan and two other actors, police said.",World
"The Post-Merger Pervasive (TechWeb). TechWeb - With more native drivers than ever, Pervasive Software's data integration suite packs a punch.",Sci_Tech
"Oracle pushes on BI. DECEMBER 07, 2004 (COMPUTERWORLD) - SAN FRANCISCO -- Oracle Corp. has unveiled Business Intelligence 10g, a stand-alone product that executives said will provide query, reporting and analysis, dashboards, data integration and BI application development.",Sci_Tech
"Taipei battles ant infestation. The red fire ant, vicious and sometimes fatal, has infested the Taiwanese capital Taipei.",World
"Mystics Make Surprising Run to Playoffs (AP). AP - Throughout the WNBA, the question this week has been: How on earth did the Washington Mystics make the playoffs without Chamique Holdsclaw?",Sports
Crunch time on poverty. The annual meetings of the World Bank and the International Monetary Fund (IMF) in Washington later this week should be anything but routine.,Business
Bahamas put on hurricane warning. The Bahamas and Florida are readying themselves for the latest savage hurricane to hit the region.,World
Earthquake Weighs Heavily on Tokyo Stocks (AP). AP - Tokyo stocks ended sharply lower Monday due to economic uncertainties following powerful earthquakes that hit northern Japan over the weekend. The dollar was lower against the Japanese yen.,World
"2,500-Year-Old Hidden Tomb Found in Egypt (AP). AP - Egypt's antiquities chief on Thursday revealed a 2,500-year-old hidden tomb under the shadow of one of Giza's three giant pyramids, containing 400 pinkie-finger-sized statues and six coffin-sized niches carved into granite rock.",Sci_Tech
"Congress Speeds Up 9/11 Legislation Vote. WASHINGTON - Racing the clock, Senate leaders are applying finishing touches to bipartisan legislation addressing the Sept. 11 commission's recommendations just as House GOP leaders prepare to debate their version, which Democrats call partisan and weak...",World
"McGahee Helps Bills Beat Broncos 16-6 (AP). AP - This is what everyone was waiting for from Willis McGahee. After 19 months of recuperation and countless questions about the strength of his left knee, the Buffalo Bills running back finally provided some answers. McGahee had the go-ahead score on a 1-yard run in his NFL preseason debut, helping the Bills to a 16-6 win over the Denver Broncos on Sunday.",Sports
